category;title;sku;ssize;warehouse;orders_qty;sum_minus_comm;bought_qty;payout;stock;buyout_anomaly
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;40;Белая дача;1;1353.6;1;1324.8;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;52;Коледино;166;227496.29;49;66116.96;1;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;50;Екатеринбург - Испытателей 14г;7;9958.05;2;2571.98;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;52;Белая дача;2;2622.67;1;1240.17;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;46;Казань;162;216051.97;64;81814.14;15;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;48;Владимир;17;24215.4;8;11313.61;1;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;52;Краснодар;52;73918.96;14;19340.52;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;40;Тула;23;31534.25;11;14343.98;1;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;50;Самара (Новосемейкино);33;46947.45;11;15348.16;1;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;46;Владимир;18;25901.7;7;9733.12;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;44;Электросталь;108;152427.29;38;52726.57;1;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;42;Санкт-Петербург Уткина Заводь;2;2827.35;1;1466.97;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;44;Казань;155;206236.03;74;95800.19;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;50;Казань;36;50795.51;9;12454.77;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;46;Атакент;1;1454.33;0;0.0;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;46;СЦ Барнаул;2;2975.4;1;1443.41;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;50;Владимир;14;20216.7;3;4274.81;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;48;Воронеж;10;14488.05;4;5654.45;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;52;Самара (Новосемейкино);33;47629.95;7;9822.76;1;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;46;Сарапул;23;32271.6;5;7007.15;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;50;Новосибирск;6;8960.4;3;4239.5;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;40;Екатеринбург - Испытателей 14г;2;2559.15;0;0.0;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;50;Белая дача;1;1414.8;1;1381.07;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;42;Тула;53;73469.24;24;31831.33;1;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;50;Астана Карагандинское шоссе;3;4125.75;2;2676.89;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;46;Рязань (Тюшевское);13;18710.55;5;6993.56;10;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;46;Екатеринбург - Перспективная 14;206;289684.34;95;128623.54;3;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;50;СЦ Барнаул;1;1473.75;1;1465.16;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;50;Рязань (Тюшевское);18;25733.85;9;12599.13;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;46;Обухово;1;1532.7;0;0.0;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;48;Владивосток;2;2986.8;1;1452.81;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;40;Владивосток;1;1552.35;1;1495.27;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;42;Новосибирск;7;10084.2;2;2704.35;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;40;Сарапул;5;6804.3;3;4067.57;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_black;44;Рязань (Тюшевское);15;20753.7;3;3974.77;15;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;42;Новосибирск;8;12399.15;4;6158.17;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;48;Актобе;0;0.0;0;0.0;1;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;Невинномысск;41;65537.17;7;10865.37;4;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;48;Краснодар;192;310122.75;76;118471.86;2;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;48;Казань;82;129880.35;20;30336.63;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;44;Воронеж;29;45902.4;12;18536.71;2;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;Актобе;1;1611.3;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;Самара (Новосемейкино);38;60630.13;11;17046.77;3;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;42;Астана Карагандинское шоссе;2;3163.95;1;1567.31;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;Екатеринбург - Перспективная 14;153;246788.87;60;94386.01;34;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;Сарапул;108;172868.82;32;49708.29;115;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;Новосибирск;11;17056.2;7;10404.4;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;Актобе;2;3163.65;2;3061.91;1;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;40;Краснодар;95;151606.35;38;59518.45;7;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;52;Астана Карагандинское шоссе;4;6504.15;2;3197.96;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;42;Остальные;1;1650.6;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;Пенза;7;11573.85;1;1505.76;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;Волгоград;28;45018.65;10;15391.31;6;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;52;Воронеж;27;43272.9;13;19939.21;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;40;Пенза;2;3242.25;1;1602.01;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;Волгоград;25;39912.7;7;10831.0;3;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;42;Владивосток;5;8213.7;1;1506.8;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;Котовск;43;68006.85;19;29231.02;1;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;Казань;75;119383.95;23;35518.61;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;40;Волгоград;15;23796.41;7;10623.58;1;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;52;СЦ Барнаул;4;6622.05;3;4755.12;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;44;Электросталь;883;1403189.75;331;512686.33;35;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;42;Владимир;55;87201.45;29;44718.52;4;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;44;Казань;77;122004.3;26;39733.97;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;52;Сарапул;95;151054.26;32;49220.49;110;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;48;Санкт-Петербург Уткина Заводь;7;11027.25;2;3147.9;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;42;СПБ Шушары;13;21045.15;4;6276.9;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;40;Тула;68;108096.59;27;41409.1;2;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;Юрга;1;1473.75;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;52;Белая дача;3;4975.05;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;42;Краснодар;193;306955.74;88;135899.67;30;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;44;Атакент;1;1591.65;1;1557.81;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;42;Атакент;1;1612.33;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;Рязань (Тюшевское);42;66640.49;16;24938.85;13;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;40;Казань;26;41468.7;9;13833.83;1;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;40;Невинномысск;10;16211.25;4;6211.86;1;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;Краснодар;214;345766.47;71;111688.06;57;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;52;Екатеринбург - Перспективная 14;119;191405.98;46;71515.85;44;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;Остальные;1;1572.01;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;44;Тула;214;339792.47;65;101918.19;3;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;Воронеж;33;52724.55;8;12336.21;5;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;40;Рязань (Тюшевское);13;20986.2;8;12490.66;2;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;52;Невинномысск;21;33228.15;12;18492.81;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;42;Воронеж;18;28983.75;9;14124.31;4;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;СЦ Оренбург Центральная;1;1591.65;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;42;Котовск;31;49501.95;13;19828.16;4;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;48;Невинномысск;32;51172.15;9;14198.84;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;40;Екатеринбург - Перспективная 14;94;151186.28;39;60924.61;26;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;40;Белая дача;3;4817.85;2;3196.69;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;44;Коледино;236;376565.66;77;118506.2;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;48;Чашниково;1;1473.75;1;1432.53;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;Астана Карагандинское шоссе;2;3104.7;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;42;Невинномысск;24;37829.85;13;19737.13;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;44;Истра;1;1591.65;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;52;Краснодар;122;196650.64;42;65764.14;16;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;40;СЦ Барнаул;1;1630.95;1;1567.03;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;Самара (Новосемейкино);69;111939.68;23;35948.62;3;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;Атакент;2;3222.6;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;48;Владивосток;3;4971.45;1;1573.89;1;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;52;Тула;100;158650.59;33;50900.72;2;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;Астана Карагандинское шоссе;1;1650.6;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;40;Котовск;11;17488.5;6;9217.37;1;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;44;Котовск;37;59030.52;15;23007.13;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;52;Самара (Новосемейкино);27;42974.55;9;13928.12;1;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;48;Рязань (Тюшевское);47;74736.2;15;23023.8;6;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;48;Сарапул;180;288631.41;78;121183.64;167;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;48;Екатеринбург - Перспективная 14;215;347332.35;74;115753.67;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;Белая дача;5;7997.55;2;3096.32;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;44;Рязань (Тюшевское);51;81596.56;17;26595.19;7;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;48;Воронеж;37;58989.78;10;15268.04;7;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;44;Новосибирск;15;23481.7;7;10578.75;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;48;Остальные;1;1473.75;1;1425.72;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;Электросталь;443;700519.71;146;225603.07;30;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;52;Владивосток;4;6366.6;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;52;Владимир;28;44447.49;5;7541.04;1;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;42;Электросталь;627;999802.26;228;353216.16;20;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;40;Самара (Новосемейкино);28;44529.84;6;9386.71;2;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;Екатеринбург - Перспективная 14;244;395351.58;85;132055.13;12;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;52;Пенза;3;4931.25;0;0.0;1;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;Санкт-Петербург Уткина Заводь;2;3104.7;1;1512.08;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;52;Казань;37;58500.9;11;16897.05;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;52;Новосибирск;2;3124.35;2;3001.47;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;42;Екатеринбург - Испытателей 14г;2;3324.45;2;3252.32;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;Котовск;32;50861.49;6;9075.68;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;Коледино;142;225095.88;33;51458.78;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;44;Владимир;71;112576.75;24;36940.37;6;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;44;СЦ Барнаул;5;8154.75;2;3159.21;1;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;СПБ Шушары;13;20770.05;6;9331.43;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;Рязань (Тюшевское);34;54802.15;9;14081.81;6;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;40;Владивосток;1;1670.25;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;Владивосток;1;1591.65;1;1548.95;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;44;Краснодар;206;331333.58;84;131506.85;39;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;42;Сарапул;181;289452.19;89;138540.2;53;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;48;Пенза;10;16545.3;3;4721.58;2;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;44;Екатеринбург - Перспективная 14;264;426610.81;115;180460.83;37;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;52;Котовск;27;42777.1;8;12260.45;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;44;Астана Карагандинское шоссе;1;1611.3;0;0.0;1;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;Владивосток;3;4892.85;1;1600.65;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;42;Белая дача;7;11121.9;4;6149.18;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;Санкт-Петербург Уткина Заводь;5;8060.1;1;1616.76;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;Ташкент 2;1;1611.3;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;40;Коледино;76;120942.88;29;44433.08;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;52;Волгоград;18;28158.4;7;10892.85;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;Тула;223;355147.58;74;113394.81;2;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;44;Сарапул;209;332740.65;85;131491.35;217;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;42;Санкт-Петербург Уткина Заводь;3;4696.35;1;1558.65;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;48;Владимир;43;69539.55;11;16987.87;3;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;Электросталь;786;1247675.3;234;361489.47;112;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;48;СЦ Барнаул;5;7977.9;3;4682.56;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;48;Белая дача;6;9726.7;1;1528.97;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;40;Воронеж;7;11102.25;3;4581.98;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;48;Астана Карагандинское шоссе;3;4873.2;2;3148.8;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;48;Атакент;1;1552.35;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;42;Волгоград;20;31793.7;5;7833.21;1;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;44;Актобе;1;1473.75;1;1430.9;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;48;Волгоград;36;57495.9;8;12580.23;2;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;48;СПБ Шушары;20;32501.1;6;9461.51;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;Тула;131;208867.13;41;63242.84;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;40;Сарапул;67;107473.36;32;49503.47;60;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;44;Белая дача;10;16073.7;4;6176.44;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;40;Новосибирск;3;4637.4;2;2950.53;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;Чашниково;1;1552.35;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;44;Санкт-Петербург Уткина Заводь;12;18906.97;1;1518.56;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;Владимир;69;110108.85;25;38938.96;4;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;48;Коледино;174;277378.97;49;75253.97;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;42;Пенза;12;19630.35;4;6145.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;48;Электросталь;649;1030708.31;244;376713.23;87;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;48;Екатеринбург - Испытателей 14г;1;1713.58;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;Краснодар;134;215590.69;40;62160.39;35;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;40;Владимир;11;17197.35;2;3196.86;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;СЦ Барнаул;4;6307.65;1;1514.55;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;Атакент;1;1592.13;0;0.0;1;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;42;Остальные;1;1670.25;1;1561.19;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;Пенза;8;13027.95;3;4651.58;2;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;44;Пенза;13;21143.4;5;7902.19;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;Екатеринбург - Испытателей 14г;1;1591.65;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;40;Астана Карагандинское шоссе;1;1572.39;1;1533.1;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;40;Остальные;1;1572.0;1;1486.19;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;40;Екатеринбург - Испытателей 14г;2;3183.3;2;3115.97;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;44;Самара (Новосемейкино);68;108844.4;27;41552.54;5;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;52;СПБ Шушары;5;8292.3;1;1573.47;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;Сарапул;198;316603.39;82;127264.98;160;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;44;Невинномысск;44;70122.85;19;29527.07;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;СПБ Шушары;7;11377.35;1;1585.39;1;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;48;Тула;189;299742.04;51;77726.53;6;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;42;Казань;56;89319.15;16;24332.33;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;44;Владивосток;9;14599.95;3;4609.08;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;Казань;54;85225.65;15;23045.3;1;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;42;Самара (Новосемейкино);49;78761.03;19;29286.49;10;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;52;Электросталь;379;600050.06;131;201819.23;118;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;Владимир;43;67979.25;12;18486.93;1;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;42;СЦ Барнаул;1;1591.65;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;СК Ереван;0;0.0;0;0.0;1;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;52;Рязань (Тюшевское);21;33391.74;9;14004.41;1;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;52;Коледино;118;187630.32;36;56285.62;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;Воронеж;20;31522.2;6;9177.91;5;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;50;Невинномысск;30;47008.26;6;9128.83;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;52;Актобе;1;1552.35;0;0.0;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;48;Самара (Новосемейкино);65;103573.5;19;29196.4;3;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;Новосибирск;17;26881.2;5;7515.18;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;40;Электросталь;282;449910.08;110;170847.94;3;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;42;Рязань (Тюшевское);35;55882.95;12;18448.17;9;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;44;Волгоград;23;36493.65;9;13906.57;4;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;40;СПБ Шушары;7;11338.05;3;4688.33;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;42;Коледино;165;263213.04;74;114910.19;2;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;СЦ Барнаул;7;11377.35;1;1590.02;1;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;48;Новосибирск;10;15680.7;3;4510.06;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;Чашниково;2;3065.4;1;1433.95;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;Белая дача;5;8154.75;2;3165.22;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;44;СПБ Шушары;20;32540.4;5;7823.03;1;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;44;Остальные;1;1650.6;1;1591.24;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;46;Коледино;240;383367.3;69;106231.11;5;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;48;Котовск;49;78052.57;11;17224.27;0;0
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;42;Екатеринбург - Перспективная 14;217;351000.84;95;148328.41;45;0
